                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    155,                0.76423,                 0.4396,                 1.0236,                0.97734,                 0.9533,                0.98466,                0.69688,                 1.1581,                0.44989,                 1.2317,              0.0002377,              0.0002377,              0.0002377
                    156,                0.77219,                0.43632,                 1.0288,                0.95671,                0.97671,                0.98858,                0.69814,                  1.151,                0.44265,                 1.2251,             0.00023275,             0.00023275,             0.00023275
                    157,                0.78325,                0.45293,                 1.0378,                0.96171,                0.98343,                0.99112,                0.71071,                 1.1171,                0.42244,                 1.2038,              0.0002278,              0.0002278,              0.0002278
                    158,                0.74852,                0.42742,                 1.0219,                      1,                0.96597,                0.99114,                 0.7167,                 1.0932,                0.40871,                 1.1841,             0.00022285,             0.00022285,             0.00022285
                    159,                0.76338,                0.43365,                 1.0348,                0.99451,                0.96685,                0.98929,                 0.7079,                 1.1202,                0.43244,                  1.194,              0.0002179,              0.0002179,              0.0002179
                    160,                0.76574,                0.43699,                 1.0265,                0.98564,                0.96685,                0.99079,                0.70061,                  1.123,                0.43331,                 1.1962,             0.00021295,             0.00021295,             0.00021295
                    161,                0.75674,                0.43278,                 1.0215,                 0.9823,                 0.9779,                0.98728,                0.70991,                 1.1063,                0.44186,                 1.1893,               0.000208,               0.000208,               0.000208
                    162,                0.74013,                0.42631,                 1.0058,                  0.978,                0.98222,                0.99068,                0.70627,                 1.1358,                 0.4307,                 1.1952,             0.00020305,             0.00020305,             0.00020305
                    163,                0.74746,                0.42349,                 1.0181,                 0.9764,                 0.9779,                0.98738,                0.70054,                 1.1388,                0.41295,                 1.1919,              0.0001981,              0.0001981,              0.0001981
                    164,                0.78022,                0.43953,                 1.0317,                      1,                0.97716,                0.99203,                0.70261,                 1.1468,                0.41454,                 1.1899,             0.00019315,             0.00019315,             0.00019315
                    165,                0.74022,                0.42469,                 1.0096,                0.98873,                 0.9779,                 0.9888,                0.70411,                 1.1433,                0.42443,                 1.1927,              0.0001882,              0.0001882,              0.0001882
                    166,                0.76045,                0.42772,                 1.0169,                      1,                0.97072,                0.99147,                 0.7137,                 1.1229,                0.41168,                 1.1906,             0.00018325,             0.00018325,             0.00018325
                    167,                0.74332,                0.42294,                 1.0189,                 0.9857,                0.97238,                0.99035,                 0.6985,                 1.1461,                0.42713,                 1.2001,              0.0001783,              0.0001783,              0.0001783
                    168,                 0.7111,                0.41202,                0.99575,                0.98781,                0.97238,                0.99017,                0.69004,                 1.1546,                0.43422,                 1.2144,             0.00017335,             0.00017335,             0.00017335
                    169,                0.73778,                0.42136,                 1.0144,                0.99434,                 0.9706,                0.98769,                0.69766,                 1.1452,                0.43307,                 1.2092,              0.0001684,              0.0001684,              0.0001684
                    170,                0.72561,                0.42202,                  1.008,                 0.9769,                 0.9779,                0.99184,                0.70637,                 1.1423,                0.42398,                 1.2108,             0.00016345,             0.00016345,             0.00016345
                    171,                0.75272,                0.42925,                 1.0261,                 0.9888,                0.97544,                0.98994,                 0.7079,                 1.1481,                0.42695,                 1.2116,              0.0001585,              0.0001585,              0.0001585
                    172,                0.72411,                0.40944,                 1.0169,                0.97558,                 0.9779,                0.98919,                0.70286,                 1.1547,                0.43066,                 1.2142,             0.00015355,             0.00015355,             0.00015355
                    173,                0.75134,                0.43897,                 1.0243,                0.99105,                0.97238,                0.98892,                0.69643,                 1.1595,                0.44204,                 1.2113,              0.0001486,              0.0001486,              0.0001486
                    174,                0.71689,                0.41051,                0.99812,                0.98144,                 0.9779,                0.98972,                0.68711,                 1.1568,                0.42928,                 1.2183,             0.00014365,             0.00014365,             0.00014365
                    175,                0.72261,                 0.4168,                 1.0038,                 0.9712,                 0.9779,                0.98779,                0.69542,                 1.1318,                0.42031,                 1.1931,              0.0001387,              0.0001387,              0.0001387
                    176,                0.72778,                0.41753,                0.99541,                0.97595,                0.97238,                0.98941,                0.69948,                 1.1422,                0.43605,                 1.1958,             0.00013375,             0.00013375,             0.00013375
                    177,                0.73305,                0.41279,                 1.0066,                0.96719,                0.97711,                 0.9883,                0.70741,                 1.1395,                0.43414,                 1.1914,              0.0001288,              0.0001288,              0.0001288
                    178,                0.72322,                0.40958,                0.99935,                0.98341,                0.98242,                0.99227,                0.70376,                 1.1392,                0.43231,                 1.1962,             0.00012385,             0.00012385,             0.00012385
                    179,                0.67949,                0.38757,                0.99186,                0.99437,                0.97638,                0.99224,                0.70193,                 1.1364,                0.41599,                 1.1914,              0.0001189,              0.0001189,              0.0001189
                    180,                0.74493,                0.41748,                 1.0131,                0.98326,                 0.9779,                0.98933,                0.70494,                  1.135,                0.41615,                 1.1918,             0.00011395,             0.00011395,             0.00011395
                    181,                0.69909,                0.40338,                0.99457,                0.97792,                 0.9787,                0.98959,                0.69995,                 1.1458,                0.42549,                 1.2035,               0.000109,               0.000109,               0.000109
                    182,                0.72191,                0.40698,                0.99234,                0.98342,                0.98291,                0.98904,                0.70239,                 1.1554,                 0.4308,                 1.2109,             0.00010405,             0.00010405,             0.00010405
                    183,                0.70379,                0.40525,                0.99888,                0.97754,                0.98343,                0.98911,                0.70949,                 1.1468,                0.42068,                  1.202,               9.91e-05,               9.91e-05,               9.91e-05
                    184,                0.71067,                0.39757,                  1.004,                 0.9865,                 0.9779,                0.98989,                0.71202,                 1.1407,                0.41731,                 1.1929,              9.415e-05,              9.415e-05,              9.415e-05
                    185,                0.72549,                0.42491,                 1.0097,                0.98134,                 0.9779,                0.99136,                 0.7125,                 1.1451,                0.42117,                 1.1959,               8.92e-05,               8.92e-05,               8.92e-05
                    186,                0.69518,                0.39578,                0.99012,                 0.9725,                0.97682,                0.98944,                0.71128,                  1.144,                0.42483,                 1.1997,              8.425e-05,              8.425e-05,              8.425e-05
                    187,                0.71004,                0.40103,                0.99321,                0.96669,                 0.9779,                0.98886,                0.70772,                  1.142,                0.43453,                 1.2061,               7.93e-05,               7.93e-05,               7.93e-05
                    188,                0.68349,                0.39046,                0.98637,                0.96735,                0.98212,                0.98936,                0.70902,                 1.1488,                0.43116,                 1.2076,              7.435e-05,              7.435e-05,              7.435e-05
                    189,                0.68144,                0.39796,                0.99117,                  0.978,                0.98258,                0.98979,                0.70858,                  1.154,                0.42352,                 1.2029,               6.94e-05,               6.94e-05,               6.94e-05
                    190,                0.69923,                0.38486,                0.99359,                0.97801,                0.98282,                0.98994,                0.70732,                 1.1469,                0.43026,                 1.1988,              6.445e-05,              6.445e-05,              6.445e-05
                    191,                0.60865,                0.32506,                 0.9374,                0.99151,                0.96685,                0.99151,                0.69038,                 1.1449,                0.43688,                 1.2099,               5.95e-05,               5.95e-05,               5.95e-05
                    192,                0.60267,                0.31522,                0.91688,                0.99822,                0.96685,                0.99118,                0.67647,                 1.1486,                0.42907,                 1.2147,              5.455e-05,              5.455e-05,              5.455e-05
                    193,                0.62033,                0.30581,                0.91946,                0.99339,                0.96685,                0.99003,                0.68231,                 1.1508,                0.43063,                 1.2176,               4.96e-05,               4.96e-05,               4.96e-05
                    194,                0.61449,                0.30756,                0.93613,                0.97787,                0.97668,                 0.9892,                0.68464,                 1.1519,                0.42872,                  1.223,              4.465e-05,              4.465e-05,              4.465e-05
                    195,                 0.5958,                0.29283,                0.92198,                0.97799,                 0.9819,                0.98663,                0.68249,                 1.1491,                0.43132,                 1.2188,               3.97e-05,               3.97e-05,               3.97e-05
                    196,                0.59579,                0.29471,                0.92026,                0.98341,                0.98257,                 0.9871,                0.68184,                 1.1518,                0.43425,                 1.2181,              3.475e-05,              3.475e-05,              3.475e-05
                    197,                0.60349,                0.29664,                 0.9279,                  0.993,                 0.9779,                 0.9872,                0.68538,                 1.1516,                 0.4353,                 1.2165,               2.98e-05,               2.98e-05,               2.98e-05
                    198,                0.58761,                0.28524,                0.91009,                0.99179,                 0.9779,                0.98732,                 0.6825,                 1.1501,                0.43412,                 1.2177,              2.485e-05,              2.485e-05,              2.485e-05
                    199,                 0.5859,                0.28027,                 0.9147,                0.98553,                 0.9779,                0.98729,                0.68372,                  1.153,                0.43849,                 1.2205,               1.99e-05,               1.99e-05,               1.99e-05
                    200,                0.58171,                0.28586,                0.90463,                0.99378,                 0.9779,                0.98742,                0.68626,                 1.1518,                0.43734,                 1.2205,              1.495e-05,              1.495e-05,              1.495e-05
