                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    158,                0.81887,                0.40863,                 0.9271,                 0.9655,                0.96513,                0.98273,                0.70872,                 1.0947,                0.41406,                0.98834,             0.00022285,             0.00022285,             0.00022285
                    159,                0.80908,                0.40829,                 0.9218,                0.96581,                0.97417,                0.99015,                 0.7135,                  1.094,                0.42082,                0.98532,              0.0002179,              0.0002179,              0.0002179
                    160,                0.82174,                0.41688,                0.91832,                 0.9655,                0.96502,                0.98423,                 0.7086,                 1.1093,                0.42095,                0.99516,             0.00021295,             0.00021295,             0.00021295
                    161,                0.83498,                0.40596,                0.92223,                0.96351,                0.96552,                0.98371,                0.72111,                 1.1165,                0.41377,                0.99065,               0.000208,               0.000208,               0.000208
                    162,                0.80428,                0.40793,                0.91614,                0.96514,                0.96552,                0.98301,                0.71519,                 1.0951,                0.41084,                0.98751,             0.00020305,             0.00020305,             0.00020305
                    163,                0.77469,                0.39726,                0.91317,                0.96419,                0.96552,                0.98344,                0.71722,                 1.1049,                0.41013,                 0.9871,              0.0001981,              0.0001981,              0.0001981
                    164,                0.78579,                0.39992,                0.90889,                0.96493,                0.96552,                0.98362,                0.71946,                 1.1125,                0.41102,                0.99093,             0.00019315,             0.00019315,             0.00019315
                    165,                0.77782,                0.39476,                0.90752,                 0.9655,                0.96505,                0.98423,                0.71049,                 1.1297,                0.41903,                 1.0025,              0.0001882,              0.0001882,              0.0001882
                    166,                0.80226,                0.39669,                0.91547,                0.96469,                0.96552,                0.98423,                0.71055,                 1.1091,                0.41307,                0.99368,             0.00018325,             0.00018325,             0.00018325
                    167,                0.79954,                0.40362,                0.91909,                0.95349,                0.96552,                0.98099,                 0.7163,                 1.0827,                0.40111,                0.98447,              0.0001783,              0.0001783,              0.0001783
                    168,                0.79354,                0.40164,                0.91612,                0.96463,                0.96552,                0.98363,                0.71897,                 1.0823,                0.40993,                0.98622,             0.00017335,             0.00017335,             0.00017335
                    169,                0.77732,                0.38772,                0.90526,                0.98369,                0.97701,                0.99096,                0.71611,                 1.1101,                0.40603,                0.99144,              0.0001684,              0.0001684,              0.0001684
                    170,                0.77031,                 0.3852,                0.90121,                0.98849,                0.98723,                0.99105,                0.71675,                 1.1202,                0.40879,                0.99426,             0.00016345,             0.00016345,             0.00016345
                    171,                0.77427,                0.39341,                0.90809,                0.98849,                 0.9871,                0.99089,                0.71018,                 1.1013,                0.40705,                0.98965,              0.0001585,              0.0001585,              0.0001585
                    172,                0.77127,                 0.3902,                0.91297,                0.96358,                0.96552,                0.98334,                0.71514,                 1.1077,                0.41469,                0.99002,             0.00015355,             0.00015355,             0.00015355
                    173,                0.77935,                 0.3916,                0.91332,                0.97448,                0.97701,                0.99092,                0.72028,                 1.1164,                0.41021,                0.99144,              0.0001486,              0.0001486,              0.0001486
                    174,                0.77619,                0.39911,                0.91027,                0.97539,                0.96552,                0.98342,                0.71702,                 1.1203,                  0.409,                0.99175,             0.00014365,             0.00014365,             0.00014365
                    175,                0.76739,                0.38798,                0.91054,                0.97625,                0.96552,                0.98902,                0.71622,                 1.1221,                 0.4065,                0.99806,              0.0001387,              0.0001387,              0.0001387
                    176,                0.76107,                0.38546,                 0.9049,                0.97667,                0.96247,                0.98305,                 0.7012,                 1.1299,                0.40638,                 1.0011,             0.00013375,             0.00013375,             0.00013375
                    177,                0.77622,                 0.3822,                0.90962,                0.97672,                0.96439,                 0.9831,                0.70789,                 1.1234,                0.40871,                0.99941,              0.0001288,              0.0001288,              0.0001288
                    178,                0.75276,                0.37642,                0.90255,                0.97687,                0.97112,                0.98371,                0.71767,                 1.1147,                0.40515,                0.99862,             0.00012385,             0.00012385,             0.00012385
                    179,                0.76623,                 0.3891,                0.90529,                0.97672,                0.96468,                0.98392,                0.71084,                 1.1136,                0.40843,                0.99649,              0.0001189,              0.0001189,              0.0001189
                    180,                0.75098,                0.38241,                0.90091,                0.97673,                0.96488,                0.98397,                0.71098,                 1.1132,                0.41313,                0.99134,             0.00011395,             0.00011395,             0.00011395
                    181,                0.75098,                0.38105,                0.90871,                0.97673,                 0.9648,                0.98408,                 0.7064,                 1.1193,                 0.4143,                 0.9906,               0.000109,               0.000109,               0.000109
                    182,                0.75286,                0.38747,                0.90871,                0.97673,                0.96505,                0.98384,                0.69968,                 1.1164,                0.41528,                0.99368,             0.00010405,             0.00010405,             0.00010405
                    183,                0.75479,                 0.3767,                 0.9009,                0.97674,                0.96532,                0.98386,                0.70547,                 1.1094,                0.41097,                0.99315,               9.91e-05,               9.91e-05,               9.91e-05
                    184,                0.74166,                 0.3796,                0.89938,                0.97579,                0.97701,                0.99008,                0.71279,                 1.1075,                0.41716,                0.99433,              9.415e-05,              9.415e-05,              9.415e-05
                    185,                0.74805,                0.37339,                0.89841,                0.97497,                0.97701,                0.98951,                0.71479,                 1.1126,                0.41445,                0.99377,               8.92e-05,               8.92e-05,               8.92e-05
                    186,                0.75236,                0.38028,                0.89956,                0.97696,                0.97498,                 0.9896,                0.71379,                 1.1157,                0.41323,                0.99525,              8.425e-05,              8.425e-05,              8.425e-05
                    187,                0.74523,                0.36715,                0.89642,                0.97673,                0.96492,                0.98332,                0.71217,                 1.1111,                0.40641,                0.99393,               7.93e-05,               7.93e-05,               7.93e-05
                    188,                0.74606,                0.37469,                0.90107,                0.97546,                0.97701,                0.98966,                0.71356,                 1.1172,                 0.4053,                0.99346,              7.435e-05,              7.435e-05,              7.435e-05
                    189,                0.74894,                0.37848,                0.90238,                0.97692,                0.97309,                0.98978,                0.71547,                 1.1072,                0.40011,                 0.9918,               6.94e-05,               6.94e-05,               6.94e-05
                    190,                0.75849,                0.37798,                0.90638,                0.97695,                0.97458,                0.99024,                0.70966,                 1.1005,                0.40031,                0.99392,              6.445e-05,              6.445e-05,              6.445e-05
                    191,                0.70314,                0.34015,                 0.8824,                0.97673,                0.96503,                0.98917,                0.70647,                 1.1052,                0.40229,                0.99852,               5.95e-05,               5.95e-05,               5.95e-05
                    192,                0.68114,                0.32673,                0.87306,                0.97046,                0.97701,                0.98808,                0.70866,                 1.0951,                0.39301,                 1.0021,              5.455e-05,              5.455e-05,              5.455e-05
                    193,                0.67744,                0.32656,                0.86826,                0.97115,                0.98851,                0.98751,                0.71111,                 1.0954,                 0.3932,                 1.0049,               4.96e-05,               4.96e-05,               4.96e-05
                    194,                0.66781,                0.31416,                0.86252,                0.97503,                0.98851,                0.98769,                0.71104,                 1.1005,                0.39402,                 1.0033,              4.465e-05,              4.465e-05,              4.465e-05
                    195,                0.68402,                0.31667,                0.86077,                0.97383,                0.98851,                0.98822,                  0.703,                 1.1043,                0.39222,                 1.0033,               3.97e-05,               3.97e-05,               3.97e-05
                    196,                0.65969,                0.31053,                0.86474,                0.97466,                0.98851,                0.98859,                0.70451,                 1.1034,                0.39172,                 1.0019,              3.475e-05,              3.475e-05,              3.475e-05
                    197,                0.66562,                0.31169,                0.86128,                 0.9761,                0.98851,                0.98844,                0.70682,                  1.095,                0.38993,                0.99735,               2.98e-05,               2.98e-05,               2.98e-05
                    198,                0.67717,                0.31414,                0.87583,                0.97718,                0.98851,                0.98875,                0.71224,                 1.0929,                0.38846,                0.99775,              2.485e-05,              2.485e-05,              2.485e-05
                    199,                0.66361,                0.30782,                 0.8685,                0.97721,                0.98553,                0.98872,                0.70619,                 1.0966,                0.38746,                0.99991,               1.99e-05,               1.99e-05,               1.99e-05
                    200,                0.67742,                0.31938,                0.87659,                0.97263,                0.98851,                0.98893,                0.70425,                 1.0988,                 0.3877,                  1.001,              1.495e-05,              1.495e-05,              1.495e-05
